"id","season_id","franchise_id","season_episode_num","title","air_date","description"
"F10S14E11","F10S14","F10","11","""An Extra Special Episode""",2022-03-18,"Picking up where the last episode ended, the queens all get ready for the lip-sync LaLaPaRUza smackdown. RuPaul states that the bottom seven queens from last week, will all perform in a lip-sync smackdown to determine who will be eliminated. DeJa Skye, for winning last week's challenge, is immune from this challenge. A pit crew member will spin a cage and pick a ball with the queens initials on it, to determine who will lip-sync first. They will then choose who they want to lip-sync against. The queen who gets chosen, will then choose a lip-sync song. This will continue on until the last two remaining lip-sync one last time, to determine who will be eliminated.
Jasmine Kennedie gets picked first and chooses Daya Betty to lip-sync against. Daya Betty then chooses ""Respect"" by Aretha Franklin. Daya Betty wins the lip-sync and Jasmine Kennedie loses. Willow Pill is next to be picked, and chooses Bosco to lip-sync against. Bosco chooses ""Never Too Much"" by Luther Vandross. Willow Pill wins the lip-sync and Bosco loses. The final three queens, Angeria Paris VanMicheals, Jorgeous and Lady Camden, will lip-sync last. The pit crew chooses Jorgeous' name and she picks ""Radio"" by Beyoncé to lip-sync to. Jorgeous wins the lip-sync and Angeria Paris VanMicheals and Lady Camden lose.
The next round continues with Lady Camden getting picked, and chooses Bosco to lip-sync against. Bosco chooses ""Don't Let Go (Love)"" by En Vogue. Lady Camden wins the lip-sync and Bosco loses. Angeria Paris VanMicheals and Jasmine Kennedie then lip-sync to ""Love Don't Cost a Thing"" by Jennifer Lopez. Angeria Paris VanMicheals wins the lip-sync and Jasmine Kennedie loses.
For the final round, Bosco and Jasmine Kennedie will lip-sync to ""Swept Away"" by Diana Ross. Bosco wins the lip-sync. Jasmine Kennedie then opens her chocolate bar to reveal a plain chocolate bar and sashays away.

Alternating Judges: Carson Kressley and Ross Mathews
Main Challenge: Perform in a lip-sync LaLaPaRUza smackdown
Lip-Sync Songs: ""Respect"" by Aretha Franklin, ""Never Too Much"" by Luther Vandross, ""Radio"" by Beyoncé, ""Don't Let Go (Love)"" by En Vogue, ""Love Don't Cost a Thing"" by Jennifer Lopez, and ""Swept Away"" by Diana Ross
Lip-Sync for Your Life Winners: Angeria Paris VanMicheals, Bosco, Daya Betty, Jorgeous, Lady Camden and Willow Pill
Eliminated: Jasmine Kennedie
Farewell Message: ""Dear Ladies I'm so happy to have found a sisters from you all, Hope you all the best P.S. Angie, DeJa, Jorgeous go all the way My forever sisters, Love Jasmine Kennedie <3"""
"F10S14E12","F10S14","F10","12","""Moulin Ru: The Rusical""",2022-03-25,"For this week's main challenge, the queens will participate in Moulin Ru: The Rusical, inspired by Moulin Rouge! (musical).

Angeria Paris VanMicheals plays Charisma
Bosco plays Saltine
Daya Betty plays Uniqueness
DeJa Skye plays Nerve
Jorgeous plays Talent
Lady Camden plays Mama Z
Willow Pill plays Green FairyOn the runway, category is Mirror, Mirror. Daya Betty, Lady Camden and Willow Pill receive positive critiques, with Lady Camden winning the challenge. Bosco, DeJa Skye and Jorgeous receive negative critiques, with DeJa Skye being safe. Bosco and Jorgeous lip-sync to ""Heartbreak Hotel"" (Hex Hector Remix) by Whitney Houston featuring Faith Evans and Kelly Price. Jorgeous wins the lip-sync. Bosco then opens her chocolate bar to reveal the gold chocolate bar, and is saved from elimination.

Alternating Judge: Ross Mathews
Guest Judge: Andra Day
Main Challenge: Moulin Ru: The Rusical
Runway Theme: Mirror, Mirror
Challenge Winner: Lady Camden
Main Challenge Prize: A $5,000 cash tip and a trip to New York with tickets to Moulin Rouge
Bottom Two: Bosco and Jorgeous
Lip-Sync Song: ""Heartbreak Hotel"" (Hex Hector Remix) by Whitney Houston featuring Faith Evans and Kelly Price
Eliminated: None"
"F10S14E13","F10S14","F10","13","""The Ross Mathews Roast""",2022-04-01,"For this week's mini-challenge, the queens will form two teams and paint a mural of either Dolly Parton or RuPaul. Team Dolly Parton consists of Bosco, Daya Betty, Lady Camden and Willow Pill. Team RuPaul consists of Angeria Paris VanMicheals, DeJa Skye and Jorgeous. Team Dolly Parton wins the mini-challenge, with each queen receiving $1,500 worth of Anastasia Beverly Hills cosmetics. For the main challenge, the queens will have a roast of Ross Mathews.
On the runway, category is Tutu Much. Angeria Paris VanMicheals, Bosco, Lady Camden and Willow Pill receive positive critiques, with Bosco winning the challenge. Daya Betty, DeJa Skye and Jorgeous receive negative critiques, with all three being in the bottom. RuPaul then tells them that only one queen will survive this lip-sync, with the other two getting eliminated. They then lip-sync to ""Good 4 U"" by Olivia Rodrigo. Daya Betty wins the lip-sync and DeJa Skye and Jorgeous both sashay away.

Alternating Judge: Ross Mathews
Guest Judge: Dulcé Sloan
Mini-Challenge: In teams, paint a mural of Dolly Parton or RuPaul
Mini-Challenge Winners: Bosco, Daya Betty, Lady Camden and Willow Pill
Mini-Challenge Prize: $1,500 worth of Anastasia Beverly Hills cosmetics
Main Challenge: A roast of Ross Mathews
Runway Theme: Tutu Much
Challenge Winner: Bosco 
Main Challenge Prize: A $5,000 cash tip
Bottom Three: Daya Betty, DeJa Skye and Jorgeous
Lip-Sync Song: ""Good 4 U"" by Olivia Rodrigo
Eliminated: DeJa Skye and Jorgeous 
DeJa Skye's Farewell Message: ""Embrace the curves. Sistah 4 Life. I <3 u all. Ps do you? - Deja Skye <3""
Jorgeous' Farewell Message: ""Success is a journey not a destination. I love you all very much- Gorgeous like Jorgeous <3"""
"F10S14E14","F10S14","F10","14","""Catwalk""",2022-04-08,"For the final challenge of the season, the queens will write, record and perform their own verses to RuPaul's song ""Catwalk"". 
On the runway, category is You're A Winner Baby. Daya Betty and Lady Camden receive positive critiques, with Lady Camden winning the challenge. Angeria Paris VanMicheals, Bosco and Willow Pill receive negative critiques, with Bosco being safe. Angeria Paris VanMicheals and Willow Pill lip-sync to ""Telephone"" by Lady Gaga ft. Beyoncé. In a shocking outcome, RuPaul saves both queens, leading to a final five finale for the first time ever.

Main Challenge: Write, record and perform their own verses to RuPaul's song ""Catwalk""
Runway Theme: You're A Winner Baby
Challenge Winner: Lady Camden
Main Challenge Prize: A $5,000 cash tip
Bottom Two: Angeria Paris VanMicheals and Willow Pill
Lip-Sync Song: ""Telephone"" by Lady Gaga ft. Beyoncé
Eliminated: None"
"F10S14E15","F10S14","F10","15","""Reunited""",2022-04-15,"RuPaul and the contestants reunite to look back at the season.

Maddy Morphosis receives the Golden Boot Award for her episode six Glamazon Prime look."
"F10S14E16","F10S14","F10","16","""Grand Finale""",2022-04-22,"For the first time since season 11, all the queens return for the grand finale, in front of a live audience. The final five queens then perform to a song that was written specifically for them. Angeria Paris VanMichaels lip-syncs to ""Check My Track Record"", Bosco lip-syncs to ""Devil"", Daya Betty lip-syncs to ""Fighter"", Lady Camden lip-syncs to ""I Fell Down (I Got Up)"" and Willow Pill lip-syncs to ""I Hate People"". After their performances, RuPaul tells the queens that only two queens will be advancing to the final lip-sync of the season. It is announced that the final two queens are Lady Camden and Willow Pill, meaning Angeria Paris VanMichaels, Bosco and Daya Betty are eliminated.
It is then announced that Kornbread ""The Snack"" Jeté is this year's Miss Congeniality. Lady Camden and Willow Pill then lip-sync to ""Gimme! Gimme! Gimme! (A Man After Midnight)"" by Cher. It is announced that Willow Pill is the winner, leaving Lady Camden as the runner-up.

Finals venue: Flamingo Las Vegas, Las Vegas, Nevada
Final Five: Angeria Paris VanMichaels, Bosco, Daya Betty, Lady Camden and Willow Pill
Eliminated: Angeria Paris VanMichaels, Bosco and Daya Betty
Miss Congeniality: Kornbread ""The Snack"" Jeté
Final Two: Lady Camden and Willow Pill
Lip Sync Song: ""Gimme! Gimme! Gimme! (A Man After Midnight)"" by Cher
Runner-up: Lady Camden
Winner of RuPaul's Drag Race Season Fourteen: Willow Pill"
"F11S01E01","F11S01","F11","1","""It Takes Two""",2012-10-22,"Twelve all-stars enter the workroom. They are told that they will be competing in pairs for the season. To pair up the queens, each queen will hold up a sign of another queen that they want to partner with. If both queens match with each other, they will form a team. 

Chad Michaels and Shannel matched on the first round of voting to form Team Shad
Raven and Jujubee matched on the first round of voting to form Team Rujubee
Nina Flowers and Tammie Brown matched on the first round of voting to form Team Brown Flowers
Latrice Royale and Manila Luzon matched on the second round of voting to form Team Latrila
Alexis Mateo and Yara Sofia matched on the second round of voting to form Team Yarlexis
Mimi Imfurst and Pandora Boxx were matched by consolation as the last two left and formed Team MandoraFor the first main challenge, the queens will create an ""opposites attract"" and a ""half-baked"" photoshoot. 
On the runway, category is Team Unity. Team Latrila and Team Rujubee receive positive critiques, with Team Latrila winning the challenge. Team Mandora, Team Shad and Team Yarlexis receive negative critiques, with Team Yarlexis being safe. Team Mandora and Team Shad are the bottom two teams. RuPaul then tells the queens that only one queen from each team will be lip-syncing. She also introduced the ""she-mergency"" button, which means that if the queen who is not lip-syncing presses the button, she will fill in for her partner and finish the lip-sync. Chad Michaels and Mimi Imfurst lip-sync for their pairs and they lip-sync to ""Opposites Attract"" by Paula Abdul. Chad Michaels wins the lip-sync, with Mimi Imfurst losing the lip-sync, meaning her and Pandora Boxx sashay away.

Guest Judges: Rachel Hunter and Ross Mathews
Main Challenge: Create an ""Opposites Attract"" photoshoot and a ""half-baked"" photo
Runway Theme: Team Unity
Challenge Winner: Team Latrila (Latrice Royale and Manila Luzon)
Bottom Two Teams: Team Mandora (Mimi Imfurst and Pandora Boxx) and Team Shad (Chad Michaels and Shannel)
Lip-Sync Contestants: Chad Michaels and Mimi Imfurst
Lip-Sync Song: ""Opposites Attract"" by Paula Abdul
Eliminated: Team Mandora (Mimi Imfurst and Pandora Boxx)"
"F11S01E02","F11S01","F11","2","""RuPaul's Gaff-In""",2012-10-29,"For this week's mini-challenge, the queens will play In Da Butt Ru, a game showing how well the queens know their partners. Team Rujubee wins the mini-challenge. For the main challenge, the queens will perform in RuPaul's Gaff-In Variety Show. They must do this as a celebrity impersonation.

Raven as Bea Arthur
Jujubee as Fran Drescher
Nina Flowers as La Lupe
Tammie Brown as Tammy Faye
Manila Luzon as Madonna
Latrice Royale as Oprah Winfrey
Alexis Mateo as Shakira
Yara Sofia as Charo
Shannel as Lucille Ball
Chad Michaels as Bette DavisOn the runway, category is 60's Glam. Team Shad and Team Yarlexis receive positive critiques, with Team Yarlexis winning the challenge. Team Brown Flowers, Team Latrila and Team Rujubee receive negative critiques, with Team Rujubee being safe. Latrice Royale and Tammie Brown lip-sync for their pairs and they lip-sync to ""There's No Business Like Show Business"" by Ethel Merman. Latrice Royale wins the lip-sync, with Tammie Brown losing the lip-sync, meaning her and Nina Flowers sashay away.

Guest Judges: Busy Philipps and Vicki Lawrence
Mini-Challenge: In Da Butt Ru (Knowing each their own partners)
Mini-Challenge Winner: Team Rujubee (Jujubee and Raven)
Main Challenge: RuPaul Gaff-In Variety Show Doing Celebrity Impersonations
Runway Theme: 60's Glam
Challenge Winner: Team Yarlexis (Alexis Mateo and Yara Sofia)
Bottom Two Teams: Team Brown Flowers (Nina Flowers and Tammie Brown) and Team Latrila (Latrice Royale and Manila Luzon)
Lip-Sync Contestants: Latrice Royale and Tammie Brown
Lip-Sync Song: ""There's No Business Like Show Business"" by Ethel Merman
Eliminated: Team Brown Flowers (Tammie Brown and Nina Flowers)"
"F11S01E03","F11S01","F11","3","""Queens Behaving Badly""",2012-11-05,"For this week's mini-challenge, the queens will take manly selfies. Team Yarlexis wins the mini-challenge. For the main challenge, the queens will act naughty on the streets of Hollywood, earning points by doing pranks.
On the runway, category is Bad Girls Chic. Team Shad wins the challenge. Team Latrila, Team Rujubee and Team Yarlexis receive negative critiques, with Team Yarlexis being safe. Jujubee and Manila Luzon lip-sync for their pairs and they lip-sync to ""Nasty"" by Janet Jackson. Jujubee wins the lip-sync, with Manila Luzon losing the lip-sync, meaning her and Latrice Royale sashay away.

Guest Judges: Rachel Dratch and Janice Dickinson
Mini-Challenge: Queens With Guy Phones
Mini-Challenge Winner: Team Yarlexis (Alexis Mateo and Yara Sofia)
Main Challenge: The Queens had to act ""naughty"" on the streets of Hollywood and do pranks.
Runway Theme: Bad Girls Chic
Challenge Winner: Team Shad (Chad Michaels and Shannel)
Bottom Two Teams: Team Latrila (Latrice Royale and Manila Luzon) and Team Rujubee (Jujubee and Raven)
Lip-Sync Contestants: Jujubee and Manila Luzon
Lip-Sync Song: ""Nasty"" by Janet Jackson
Eliminated: Team Latrila (Latrice Royale and Manila Luzon)"
"F11S01E04","F11S01","F11","4","""All Star Girl Groups""",2012-11-12,"For this week's mini-challenge, the queens will do a cheer-reading routine. Team Yarlexis wins the mini-challenge. For the main challenge, the queens will form a girl froup with celebrity women. Team Rujubee chose Kady Z, with them performing to RuPaul's ""Jealous of My Boogie"", Team Shad chose Jillian Hervey, with them performing to RuPaul's ""Glamazon"". Team Yarlexis chose Kelly Osbourne, with them performing to RuPaul's ""Cover Girl (Put the Bass in Your Walk)"".
On the runway, Team Shad wins the main challenge. Team Rujubee and Team Yarlexis are the bottom two teams. Raven and Alexis Mateo lip-sync for their pairs and they lip-sync to ""Don't Cha"" by The Pussycat Dolls. During the lip-sync, Yara Sofia pushes the ""she-mergency"" button and she finished the lip-sync for Alexis Mateo. Raven wins the lip-sync, meaning Alexis Mateo and Yara Sofia sashay away.

Guest Judges: Mary Wilson and Rosie Perez
Mini-Challenge: Cheer-reading routine
Mini-Challenge Winner: Team Yarlexis (Alexis Mateo and Yara Sofia)
Main Challenge: Form girl groups with a celebrity, and perform a RuPaul song in front of a live audience
Main Challenge Winner: Team Shad (Shannel and Chad Michaels)
Bottom Two Teams: Team Rujubee (Jujubee and Raven) and Team Yarlexis (Alexis Mateo and Yara Sofia)
Lip-Sync Contestants: Raven and Alexis Mateo and Yara Sofia
Lip-Sync Song:  ""Don't Cha"" by The Pussycat Dolls
Eliminated: Team Yarlexis (Yara Sofia and Alexis Mateo)"
